,precision,recall,f1-score,support
Project Organisation / Documentation,0.4596774193548387,0.4596774193548387,0.4596774193548387,124.0
Quality control,0.6790123456790124,0.7081545064377682,0.6932773109243697,233.0
Telecom.,0.7218045112781954,0.6274509803921569,0.6713286713286714,153.0
System engineering,0.6976744186046512,0.6521739130434783,0.6741573033707865,138.0
Materials / EEEs,0.5072463768115942,0.5384615384615384,0.5223880597014925,130.0
Thermal,0.7745098039215687,0.8777777777777778,0.8229166666666666,90.0
Nonconformity,0.4,0.45,0.4235294117647059,40.0
Measurement,0.9166666666666666,0.859375,0.8870967741935484,192.0
Safety / Risk (Control),0.7523809523809524,0.7452830188679245,0.7488151658767772,106.0
Structure & Mechanism,0.6298701298701299,0.5739644970414202,0.6006191950464397,169.0
OBDH,0.575107296137339,0.8535031847133758,0.6871794871794872,157.0
GN&C,0.656,0.6721311475409836,0.6639676113360324,122.0
Project Scope,0.7222222222222222,0.6190476190476191,0.6666666666666666,84.0
Cleanliness,0.6590909090909091,0.7435897435897436,0.6987951807228916,39.0
Space Environment,0.7491638795986622,0.7832167832167832,0.7658119658119659,286.0
Power,0.7,0.6944444444444444,0.6972111553784861,252.0
Parameter,0.5945945945945946,0.5092592592592593,0.5486284289276808,216.0
Propulsion,0.7788461538461539,0.6090225563909775,0.6835443037974683,133.0
micro avg,0.6765478424015009,0.6768018018018018,0.6766747982735973,2664.0
macro avg,0.665214871114305,0.6653629660877827,0.6619783765582764,2664.0
weighted avg,0.6813619665349323,0.6768018018018018,0.6759291182417323,2664.0
