,precision,recall,f1-score,support
Cleanliness,0.863013698630137,0.7411764705882353,0.7974683544303798,85.0
Parameter,0.5163934426229508,0.43448275862068964,0.47191011235955055,145.0
Project Scope,0.55,0.55,0.55,80.0
Safety / Risk (Control),0.744,0.8157894736842105,0.7782426778242678,114.0
OBDH,0.8157894736842105,0.8635097493036211,0.8389715832205683,359.0
Thermal,0.7083333333333334,0.7727272727272727,0.7391304347826086,88.0
System engineering,0.5726495726495726,0.6090909090909091,0.5903083700440529,110.0
Project Organisation / Documentation,0.6060606060606061,0.32786885245901637,0.425531914893617,61.0
Materials / EEEs,0.5625,0.5142857142857142,0.5373134328358209,70.0
Space Environment,0.6090225563909775,0.7605633802816901,0.6764091858037579,213.0
GN&C,0.7014925373134329,0.6911764705882353,0.6962962962962963,136.0
Propulsion,0.7671232876712328,0.56,0.6473988439306358,100.0
Nonconformity,0.6590909090909091,0.5471698113207547,0.5979381443298969,53.0
Quality control,0.7071129707112971,0.8164251207729468,0.757847533632287,207.0
Measurement,0.8333333333333334,0.8955223880597015,0.8633093525179856,134.0
Power,0.7810945273631841,0.7969543147208121,0.7889447236180904,197.0
Structure & Mechanism,0.6491228070175439,0.5441176470588235,0.592,136.0
Telecom.,0.7023809523809523,0.5363636363636364,0.6082474226804123,110.0
micro avg,0.7048974466303893,0.7022518765638032,0.703572174639649,2398.0
macro avg,0.6860285560140931,0.6542902205514595,0.6642926879555683,2398.0
weighted avg,0.703008062742533,0.7022518765638032,0.6981944557137401,2398.0
