,precision,recall,f1-score,support
Nonconformity,0.45454545454545453,0.5882352941176471,0.5128205128205128,34.0
GN&C,0.7012195121951219,0.8273381294964028,0.759075907590759,139.0
Project Organisation / Documentation,0.5370370370370371,0.3372093023255814,0.4142857142857143,86.0
Power,0.7005988023952096,0.785234899328859,0.740506329113924,149.0
Project Scope,0.6707317073170732,0.5913978494623656,0.6285714285714286,93.0
Structure & Mechanism,0.5714285714285714,0.3939393939393939,0.4663677130044843,132.0
Thermal,0.6597938144329897,0.9411764705882353,0.7757575757575758,68.0
Safety / Risk (Control),0.6024096385542169,0.5747126436781609,0.5882352941176471,87.0
System engineering,0.6371681415929203,0.6792452830188679,0.6575342465753424,106.0
Measurement,0.9484536082474226,0.9064039408866995,0.9269521410579346,203.0
Telecom.,0.7551020408163265,0.8409090909090909,0.7956989247311828,88.0
Propulsion,0.7386363636363636,0.6372549019607843,0.6842105263157895,102.0
Cleanliness,0.5441176470588235,0.6851851851851852,0.6065573770491803,54.0
OBDH,0.8584474885844748,0.7175572519083969,0.7817047817047817,262.0
Space Environment,0.7242798353909465,0.7981859410430839,0.7594390507011867,441.0
Quality control,0.6666666666666666,0.6285714285714286,0.6470588235294118,175.0
Materials / EEEs,0.5490196078431373,0.7088607594936709,0.6187845303867403,79.0
Parameter,0.535483870967742,0.48255813953488375,0.5076452599388379,172.0
micro avg,0.6975708502024291,0.6975708502024291,0.6975708502024291,2470.0
macro avg,0.6586188782616944,0.6735542169693743,0.6595114520695797,2470.0
weighted avg,0.6989036196569728,0.6975708502024291,0.693297835165003,2470.0
