,precision,recall,f1-score,support
Safety / Risk (Control),0.6825396825396826,0.5850340136054422,0.63003663003663,147.0
Power,0.765625,0.7101449275362319,0.7368421052631579,138.0
Structure & Mechanism,0.5419847328244275,0.4176470588235294,0.4717607973421927,170.0
Thermal,0.41935483870967744,0.6842105263157895,0.52,38.0
Space Environment,0.6952662721893491,0.7730263157894737,0.7320872274143302,304.0
Project Scope,0.6111111111111112,0.6470588235294118,0.6285714285714286,102.0
Propulsion,0.6637168141592921,0.6880733944954128,0.6756756756756757,109.0
Project Organisation / Documentation,0.5483870967741935,0.53125,0.5396825396825397,96.0
Measurement,0.9042553191489362,0.8542713567839196,0.8785529715762274,199.0
Cleanliness,0.7105263157894737,0.6136363636363636,0.6585365853658537,88.0
OBDH,0.7966804979253111,0.803347280334728,0.8,239.0
Materials / EEEs,0.7372881355932204,0.6744186046511628,0.7044534412955465,129.0
Telecom.,0.8432835820895522,0.653179190751445,0.7361563517915309,173.0
Quality control,0.712,0.6768060836501901,0.6939571150097466,263.0
Nonconformity,0.5641025641025641,0.5238095238095238,0.5432098765432098,42.0
Parameter,0.4755244755244755,0.5151515151515151,0.49454545454545457,132.0
GN&C,0.7464788732394366,0.828125,0.7851851851851852,128.0
System engineering,0.6086956521739131,0.5303030303030303,0.5668016194331984,132.0
micro avg,0.6946954813359528,0.6724990490680868,0.6834170854271356,2629.0
macro avg,0.6681567202163676,0.6505273893981762,0.6553363891517726,2629.0
weighted avg,0.6984555719731673,0.6724990490680868,0.6825887269571991,2629.0
