,precision,recall,f1-score,support
Thermal,0.8235294117647058,0.7,0.7567567567567568,100.0
Safety / Risk (Control),0.7380952380952381,0.6458333333333334,0.6888888888888889,96.0
Parameter,0.4900990099009901,0.6470588235294118,0.5577464788732395,153.0
System engineering,0.63,0.5625,0.5943396226415094,112.0
Nonconformity,0.6129032258064516,0.5757575757575758,0.59375,33.0
Materials / EEEs,0.7304347826086957,0.6885245901639344,0.7088607594936709,122.0
Project Scope,0.7948717948717948,0.543859649122807,0.6458333333333334,114.0
GN&C,0.6950354609929078,0.7368421052631579,0.7153284671532847,133.0
Project Organisation / Documentation,0.56,0.5185185185185185,0.5384615384615384,81.0
Space Environment,0.8235294117647058,0.6066666666666667,0.6986564299424184,300.0
Power,0.7480916030534351,0.7313432835820896,0.7396226415094339,134.0
Propulsion,0.8588235294117647,0.6952380952380952,0.7684210526315789,105.0
Telecom.,0.7090909090909091,0.7722772277227723,0.7393364928909952,101.0
Structure & Mechanism,0.4715447154471545,0.6823529411764706,0.5576923076923077,85.0
Cleanliness,0.8717948717948718,0.7727272727272727,0.8192771084337349,44.0
Measurement,0.8844221105527639,0.9119170984455959,0.8979591836734694,193.0
Quality control,0.7587719298245614,0.6892430278884463,0.7223382045929019,251.0
OBDH,0.7536945812807881,0.6891891891891891,0.72,222.0
micro avg,0.7217777777777777,0.6826397646069777,0.7016634262259668,2379.0
macro avg,0.7197073659034299,0.6761027443514077,0.6924038481649479,2379.0
weighted avg,0.7366593644765594,0.6826397646069777,0.7037127790657787,2379.0
