,precision,recall,f1-score,support
Project Organisation / Documentation,0.4266666666666667,0.45714285714285713,0.4413793103448276,70.0
GN&C,0.868421052631579,0.584070796460177,0.6984126984126984,226.0
Thermal,0.7802197802197802,0.7319587628865979,0.7553191489361702,97.0
Propulsion,0.6857142857142857,0.7058823529411765,0.6956521739130435,68.0
Cleanliness,0.7096774193548387,0.5238095238095238,0.6027397260273972,42.0
Power,0.7342995169082126,0.7676767676767676,0.7506172839506173,198.0
Project Scope,0.6190476190476191,0.6290322580645161,0.624,62.0
Quality control,0.7908163265306123,0.7560975609756098,0.773067331670823,205.0
Safety / Risk (Control),0.6739130434782609,0.5344827586206896,0.5961538461538461,116.0
Parameter,0.42857142857142855,0.5,0.46153846153846156,174.0
OBDH,0.7607655502392344,0.7607655502392344,0.7607655502392344,209.0
System engineering,0.518796992481203,0.5433070866141733,0.5307692307692308,127.0
Structure & Mechanism,0.5945945945945946,0.6214689265536724,0.6077348066298343,177.0
Materials / EEEs,0.7076923076923077,0.6258503401360545,0.6642599277978339,147.0
Measurement,0.8956228956228957,0.9140893470790378,0.9047619047619048,291.0
Nonconformity,0.7454545454545455,0.640625,0.6890756302521008,64.0
Space Environment,0.7268041237113402,0.6103896103896104,0.6635294117647059,462.0
Telecom.,0.8,0.6386554621848739,0.7102803738317757,119.0
micro avg,0.7092065868263473,0.6639803784162579,0.685848715164676,2854.0
macro avg,0.6926154527177447,0.6414058312096984,0.6627809342774724,2854.0
weighted avg,0.7184166786180013,0.6639803784162579,0.6867404445754421,2854.0
