,precision,recall,f1-score,support
Materials / EEEs,0.5811965811965812,0.7311827956989247,0.6476190476190476,93.0
Space Environment,0.8085585585585585,0.8140589569160998,0.8112994350282486,441.0
System engineering,0.5547445255474452,0.7102803738317757,0.6229508196721312,107.0
Thermal,0.7777777777777778,0.7844827586206896,0.7811158798283262,116.0
Power,0.7155963302752294,0.5735294117647058,0.636734693877551,136.0
Project Scope,0.5656565656565656,0.5833333333333334,0.5743589743589743,96.0
GN&C,0.5481481481481482,0.7254901960784313,0.6244725738396625,102.0
Nonconformity,0.5,0.5087719298245614,0.5043478260869565,57.0
Parameter,0.5649717514124294,0.4807692307692308,0.5194805194805194,208.0
Quality control,0.8214285714285714,0.7162629757785467,0.7652495378927912,289.0
OBDH,0.7071823204419889,0.7757575757575758,0.7398843930635838,165.0
Propulsion,0.5384615384615384,0.5568181818181818,0.547486033519553,88.0
Cleanliness,0.7866666666666666,0.6145833333333334,0.6900584795321637,96.0
Structure & Mechanism,0.49324324324324326,0.4899328859060403,0.49158249158249157,149.0
Telecom.,0.7936507936507936,0.7194244604316546,0.7547169811320755,139.0
Project Organisation / Documentation,0.5918367346938775,0.464,0.5201793721973094,125.0
Safety / Risk (Control),0.6436781609195402,0.5773195876288659,0.6086956521739131,97.0
Measurement,0.9079497907949791,0.8157894736842105,0.8594059405940594,266.0
micro avg,0.6981412639405205,0.6779783393501805,0.6879120879120879,2770.0
macro avg,0.6611526699374407,0.6467659700653423,0.6499799250821866,2770.0
weighted avg,0.7048661141571343,0.6779783393501805,0.6880826413413035,2770.0
