,precision,recall,f1-score,support
Thermal,0.7142857142857143,0.8064516129032258,0.7575757575757576,62.0
Propulsion,0.6323529411764706,0.7288135593220338,0.6771653543307087,59.0
Power,0.7083333333333334,0.7669172932330827,0.7364620938628159,133.0
Cleanliness,0.6666666666666666,0.7027027027027027,0.6842105263157895,37.0
Project Scope,0.8070175438596491,0.575,0.6715328467153284,80.0
OBDH,0.7021276595744681,0.7213114754098361,0.7115902964959568,183.0
Measurement,0.8730769230769231,0.8937007874015748,0.8832684824902723,254.0
Nonconformity,0.55,0.5116279069767442,0.5301204819277109,43.0
System engineering,0.7483443708609272,0.6766467065868264,0.710691823899371,167.0
Structure & Mechanism,0.49193548387096775,0.488,0.4899598393574297,125.0
Safety / Risk (Control),0.5901639344262295,0.7058823529411765,0.6428571428571429,102.0
Quality control,0.7387387387387387,0.7161572052401747,0.7272727272727273,229.0
GN&C,0.7886178861788617,0.7028985507246377,0.7432950191570882,138.0
Parameter,0.5176470588235295,0.5238095238095238,0.5207100591715976,168.0
Project Organisation / Documentation,0.6037735849056604,0.48484848484848486,0.5378151260504201,66.0
Space Environment,0.7433808553971487,0.9012345679012346,0.8147321428571429,405.0
Materials / EEEs,0.7628865979381443,0.4157303370786517,0.5381818181818182,178.0
Telecom.,0.6521739130434783,0.5217391304347826,0.5797101449275363,115.0
micro avg,0.7064914376742334,0.6973270440251572,0.7018793273986152,2544.0
macro avg,0.6828624003420507,0.6579706776397052,0.6642862046359231,2544.0
weighted avg,0.708439965029678,0.6973270440251572,0.6962670891492999,2544.0
