,precision,recall,f1-score,support
Cleanliness,0.6808510638297872,0.7804878048780488,0.7272727272727273,41.0
OBDH,0.6,0.8076923076923077,0.6885245901639344,156.0
Telecom.,0.9354838709677419,0.5918367346938775,0.725,147.0
Space Environment,0.6772151898734177,0.7753623188405797,0.722972972972973,276.0
Quality control,0.6753246753246753,0.6753246753246753,0.6753246753246753,231.0
Power,0.7963800904977375,0.7096774193548387,0.7505330490405118,248.0
Measurement,0.8967391304347826,0.8505154639175257,0.873015873015873,194.0
Safety / Risk (Control),0.7032967032967034,0.5981308411214953,0.6464646464646465,107.0
System engineering,0.6142857142857143,0.6187050359712231,0.6164874551971327,139.0
Project Organisation / Documentation,0.5,0.368,0.423963133640553,125.0
Parameter,0.5172413793103449,0.5023923444976076,0.5097087378640777,209.0
GN&C,0.7247706422018348,0.6475409836065574,0.683982683982684,122.0
Structure & Mechanism,0.644927536231884,0.5266272189349113,0.5798045602605864,169.0
Thermal,0.7752808988764045,0.7582417582417582,0.7666666666666667,91.0
Project Scope,0.5316455696202531,0.5,0.5153374233128835,84.0
Nonconformity,0.3584905660377358,0.48717948717948717,0.41304347826086957,39.0
Propulsion,0.680672268907563,0.5869565217391305,0.6303501945525292,138.0
Materials / EEEs,0.40404040404040403,0.32,0.35714285714285715,125.0
micro avg,0.6666666666666666,0.6346081029912912,0.6502424830261881,2641.0
macro avg,0.6509247613187213,0.6169261619996681,0.6280886513964545,2641.0
weighted avg,0.6723576281423269,0.6346081029912912,0.6480335377933957,2641.0
