,precision,recall,f1-score,support
Thermal,0.7638888888888888,0.6875,0.7236842105263158,80.0
Space Environment,0.7648401826484018,0.768348623853211,0.7665903890160183,436.0
OBDH,0.7526881720430108,0.7894736842105263,0.7706422018348624,266.0
Safety / Risk (Control),0.71,0.7029702970297029,0.7064676616915423,101.0
Measurement,0.9224806201550387,0.8122866894197952,0.8638838475499092,293.0
Propulsion,0.8080808080808081,0.6015037593984962,0.6896551724137931,133.0
Parameter,0.4519774011299435,0.6504065040650406,0.5333333333333333,123.0
Materials / EEEs,0.6946564885496184,0.5548780487804879,0.6169491525423729,164.0
Nonconformity,0.7058823529411765,0.6666666666666666,0.6857142857142857,36.0
Project Organisation / Documentation,0.5116279069767442,0.43137254901960786,0.46808510638297873,102.0
Project Scope,0.7142857142857143,0.4945054945054945,0.5844155844155844,91.0
Structure & Mechanism,0.6,0.552,0.575,125.0
GN&C,0.7189542483660131,0.6918238993710691,0.7051282051282052,159.0
System engineering,0.6039603960396039,0.5350877192982456,0.5674418604651162,114.0
Telecom.,0.7868852459016393,0.5517241379310345,0.6486486486486487,174.0
Quality control,0.7205240174672489,0.6156716417910447,0.6639839034205232,268.0
Cleanliness,0.8545454545454545,0.8545454545454545,0.8545454545454545,55.0
Power,0.6932270916334662,0.7873303167420814,0.7372881355932204,221.0
micro avg,0.7220412595005429,0.6783407004420265,0.6995091164095372,2941.0
macro avg,0.7099169438695985,0.6526719714793311,0.6756365085123425,2941.0
weighted avg,0.7292654256123341,0.6783407004420265,0.6987889055514406,2941.0
