,precision,recall,f1-score,support
Cleanliness,0.7037037037037037,0.7307692307692307,0.7169811320754716,52.0
Space Environment,0.6871657754010695,0.7883435582822086,0.7342857142857143,326.0
Quality control,0.7355769230769231,0.7183098591549296,0.7268408551068883,213.0
Safety / Risk (Control),0.7297297297297297,0.6,0.6585365853658537,135.0
Structure & Mechanism,0.5344827586206896,0.5344827586206896,0.5344827586206896,174.0
GN&C,0.6962025316455697,0.632183908045977,0.6626506024096386,174.0
Thermal,0.5428571428571428,0.4634146341463415,0.5,41.0
Project Organisation / Documentation,0.7105263157894737,0.4426229508196721,0.5454545454545454,122.0
OBDH,0.7572815533980582,0.7761194029850746,0.7665847665847666,201.0
Telecom.,0.7339449541284404,0.5797101449275363,0.6477732793522267,138.0
System engineering,0.5952380952380952,0.539568345323741,0.5660377358490566,139.0
Materials / EEEs,0.5621890547263682,0.5432692307692307,0.5525672371638142,208.0
Parameter,0.4251497005988024,0.461038961038961,0.4423676012461059,154.0
Project Scope,0.5416666666666666,0.5701754385964912,0.5555555555555556,114.0
Nonconformity,0.43137254901960786,0.4782608695652174,0.4536082474226804,46.0
Power,0.7283950617283951,0.8428571428571429,0.7814569536423841,140.0
Measurement,0.8838174273858921,0.852,0.8676171079429735,250.0
Propulsion,0.7846153846153846,0.4811320754716981,0.5964912280701754,106.0
micro avg,0.6705837755875663,0.6472740578119283,0.6587227704338112,2733.0
macro avg,0.6546619626850008,0.613014361743008,0.62829399478603,2733.0
weighted avg,0.6751617743581186,0.6472740578119283,0.6566688940640274,2733.0
