,precision,recall,f1-score,support
Power,0.7604790419161677,0.7215909090909091,0.7405247813411079,176.0
Project Scope,0.6880733944954128,0.6578947368421053,0.672645739910314,114.0
Space Environment,0.8492307692307692,0.8165680473372781,0.832579185520362,338.0
Telecom.,0.7633587786259542,0.47619047619047616,0.5865102639296188,210.0
Thermal,0.7692307692307693,0.8955223880597015,0.8275862068965517,67.0
GN&C,0.7697368421052632,0.7358490566037735,0.752411575562701,159.0
System engineering,0.5121951219512195,0.6631578947368421,0.5779816513761468,95.0
OBDH,0.5414847161572053,0.7167630057803468,0.6169154228855721,173.0
Project Organisation / Documentation,0.38461538461538464,0.35294117647058826,0.36809815950920244,85.0
Structure & Mechanism,0.4112903225806452,0.6219512195121951,0.49514563106796117,82.0
Parameter,0.6666666666666666,0.5625,0.6101694915254238,192.0
Cleanliness,0.6756756756756757,0.6097560975609756,0.6410256410256411,41.0
Measurement,0.92,0.9064039408866995,0.913151364764268,203.0
Materials / EEEs,0.7815126050420168,0.5470588235294118,0.643598615916955,170.0
Propulsion,0.8208955223880597,0.5851063829787234,0.6832298136645962,94.0
Nonconformity,0.625,0.3333333333333333,0.43478260869565216,30.0
Quality control,0.7824074074074074,0.7444933920704846,0.7629796839729119,227.0
Safety / Risk (Control),0.6923076923076923,0.7563025210084033,0.7228915662650602,119.0
micro avg,0.7133576938692652,0.6823300970873787,0.6974990075426757,2575.0
macro avg,0.6896755950220171,0.6501879667773471,0.6601237446572248,2575.0
weighted avg,0.7275865124074852,0.6823300970873787,0.6970497761242488,2575.0
