,precision,recall,f1-score,support
Structure & Mechanism,0.44274809160305345,0.6041666666666666,0.5110132158590308,96.0
Propulsion,0.7037037037037037,0.57,0.6298342541436464,100.0
GN&C,0.822429906542056,0.6027397260273972,0.6956521739130435,146.0
Thermal,0.7766990291262136,0.7407407407407407,0.7582938388625592,108.0
Materials / EEEs,0.6031746031746031,0.6031746031746031,0.6031746031746031,126.0
Measurement,0.8587570621468926,0.8941176470588236,0.8760806916426513,170.0
Quality control,0.7850467289719626,0.680161943319838,0.7288503253796096,247.0
Safety / Risk (Control),0.797752808988764,0.6016949152542372,0.6859903381642513,118.0
System engineering,0.6347826086956522,0.6576576576576577,0.6460176991150443,111.0
Space Environment,0.5714285714285714,0.825,0.6751918158567775,160.0
Project Scope,0.7021276595744681,0.49624060150375937,0.5814977973568282,133.0
Cleanliness,0.7746478873239436,0.7432432432432432,0.7586206896551724,74.0
Power,0.8662790697674418,0.7842105263157895,0.8232044198895028,190.0
Nonconformity,0.6,0.47368421052631576,0.5294117647058824,57.0
Parameter,0.47530864197530864,0.5133333333333333,0.4935897435897436,150.0
Project Organisation / Documentation,0.4235294117647059,0.4675324675324675,0.4444444444444444,77.0
OBDH,0.6666666666666666,0.75,0.7058823529411765,192.0
Telecom.,0.8666666666666667,0.7027027027027027,0.7761194029850746,148.0
micro avg,0.6896109448482257,0.6712442779858511,0.6803036693378322,2403.0
macro avg,0.6873193954511485,0.6505778325031987,0.6623816428710579,2403.0
weighted avg,0.7067942725969952,0.6712442779858511,0.6824241051739097,2403.0
