,precision,recall,f1-score,support
Telecom.,0.7278481012658228,0.7142857142857143,0.7210031347962382,161.0
OBDH,0.7387387387387387,0.7321428571428571,0.7354260089686099,224.0
Safety / Risk (Control),0.7718120805369127,0.7615894039735099,0.7666666666666667,151.0
Project Organisation / Documentation,0.5526315789473685,0.5753424657534246,0.5637583892617449,73.0
Thermal,0.6936936936936937,0.7777777777777778,0.7333333333333333,99.0
Power,0.632183908045977,0.650887573964497,0.641399416909621,169.0
Nonconformity,0.6818181818181818,0.6923076923076923,0.6870229007633588,65.0
GN&C,0.6428571428571429,0.6090225563909775,0.6254826254826255,133.0
System engineering,0.6944444444444444,0.625,0.6578947368421053,160.0
Materials / EEEs,0.6074074074074074,0.7522935779816514,0.6721311475409836,109.0
Space Environment,0.7556935817805382,0.7668067226890757,0.7612095933263816,476.0
Structure & Mechanism,0.6074074074074074,0.5125,0.5559322033898305,160.0
Cleanliness,0.75,0.7058823529411765,0.7272727272727273,51.0
Propulsion,0.7142857142857143,0.4819277108433735,0.5755395683453237,83.0
Measurement,0.9321266968325792,0.8547717842323651,0.8917748917748918,241.0
Project Scope,0.5094339622641509,0.6923076923076923,0.5869565217391305,78.0
Parameter,0.48743718592964824,0.46634615384615385,0.47665847665847666,208.0
Quality control,0.7051792828685259,0.69140625,0.6982248520710059,256.0
micro avg,0.6951048951048951,0.6862271315153607,0.6906374848011116,2897.0
macro avg,0.6780555060624587,0.6701443492465522,0.6709826219523918,2897.0
weighted avg,0.6982811412347439,0.6862271315153607,0.6903148384829195,2897.0
