,precision,recall,f1-score,support
Cleanliness,0.8846153846153846,0.5542168674698795,0.6814814814814815,83.0
Measurement,0.75,0.8717948717948718,0.8063241106719368,117.0
Safety / Risk (Control),0.7111111111111111,0.6808510638297872,0.6956521739130435,94.0
Parameter,0.5151515151515151,0.5483870967741935,0.53125,155.0
Materials / EEEs,0.8157894736842105,0.6458333333333334,0.7209302325581395,192.0
System engineering,0.7762237762237763,0.6098901098901099,0.683076923076923,182.0
Telecom.,0.7403846153846154,0.5460992907801419,0.6285714285714286,141.0
Nonconformity,0.6811594202898551,0.6619718309859155,0.6714285714285714,71.0
Project Organisation / Documentation,0.42028985507246375,0.28431372549019607,0.3391812865497076,102.0
OBDH,0.6979166666666666,0.7335766423357665,0.7153024911032029,274.0
Quality control,0.6904761904761905,0.7044534412955465,0.6973947895791583,247.0
Space Environment,0.7678571428571429,0.7257383966244726,0.7462039045553145,237.0
Power,0.5932203389830508,0.875,0.7070707070707071,120.0
Thermal,0.8620689655172413,0.8241758241758241,0.8426966292134831,91.0
Project Scope,0.6896551724137931,0.6451612903225806,0.6666666666666666,124.0
GN&C,0.744,0.6888888888888889,0.7153846153846154,135.0
Structure & Mechanism,0.40336134453781514,0.5581395348837209,0.4682926829268293,86.0
Propulsion,0.8125,0.674074074074074,0.7368421052631579,135.0
micro avg,0.6951612903225807,0.6666666666666666,0.6806158705092775,2586.0
macro avg,0.6975433873880462,0.6573647934971835,0.6696528222230204,2586.0
weighted avg,0.7057710322445204,0.6666666666666666,0.6797745854212347,2586.0
