,precision,recall,f1-score,support
GN&C,0.82,0.6356589147286822,0.7161572052401747,129.0
Propulsion,0.6962025316455697,0.6790123456790124,0.6875,81.0
System engineering,0.6283185840707964,0.5546875,0.5892116182572614,128.0
Cleanliness,0.6571428571428571,0.5348837209302325,0.5897435897435898,43.0
Materials / EEEs,0.74,0.6379310344827587,0.6851851851851852,174.0
Quality control,0.729064039408867,0.7219512195121951,0.7254901960784313,205.0
Space Environment,0.6835443037974683,0.726457399103139,0.7043478260869566,223.0
Measurement,0.8157894736842105,0.8551724137931035,0.835016835016835,145.0
Parameter,0.38405797101449274,0.4108527131782946,0.3970037453183521,129.0
Power,0.7210526315789474,0.8303030303030303,0.7718309859154929,165.0
Telecom.,0.8688524590163934,0.6794871794871795,0.762589928057554,78.0
Safety / Risk (Control),0.7884615384615384,0.5985401459854015,0.6804979253112033,137.0
Structure & Mechanism,0.5962732919254659,0.588957055214724,0.5925925925925926,163.0
Project Organisation / Documentation,0.4177215189873418,0.5076923076923077,0.4583333333333333,65.0
Thermal,0.6724137931034483,0.8297872340425532,0.7428571428571429,94.0
Nonconformity,0.6170212765957447,0.4603174603174603,0.5272727272727272,63.0
OBDH,0.815028901734104,0.7747252747252747,0.7943661971830986,182.0
Project Scope,0.5714285714285714,0.5161290322580645,0.5423728813559322,93.0
micro avg,0.6867686768676867,0.6643447975620375,0.6753706572250497,2297.0
macro avg,0.6790207635331009,0.6412525545240786,0.6556872174892147,2297.0
weighted avg,0.6930783599429748,0.6643447975620375,0.6750834671409253,2297.0
