,precision,recall,f1-score,support
Parameter,0.5769230769230769,0.4326923076923077,0.4945054945054945,208.0
Measurement,0.9057377049180327,0.8308270676691729,0.8666666666666667,266.0
OBDH,0.6544502617801047,0.7575757575757576,0.702247191011236,165.0
Power,0.6747967479674797,0.6102941176470589,0.640926640926641,136.0
Quality control,0.7709923664122137,0.698961937716263,0.7332123411978222,289.0
Cleanliness,0.8450704225352113,0.625,0.718562874251497,96.0
Project Scope,0.611764705882353,0.5416666666666666,0.574585635359116,96.0
Thermal,0.7796610169491526,0.7931034482758621,0.7863247863247863,116.0
Telecom.,0.8518518518518519,0.6618705035971223,0.7449392712550608,139.0
Space Environment,0.8283752860411899,0.8208616780045351,0.8246013667425968,441.0
Structure & Mechanism,0.5586206896551724,0.5436241610738255,0.5510204081632653,149.0
Nonconformity,0.6341463414634146,0.45614035087719296,0.5306122448979592,57.0
Safety / Risk (Control),0.6310679611650486,0.6701030927835051,0.65,97.0
GN&C,0.5833333333333334,0.6862745098039216,0.6306306306306306,102.0
Project Organisation / Documentation,0.5514018691588785,0.472,0.5086206896551724,125.0
Materials / EEEs,0.4444444444444444,0.6881720430107527,0.540084388185654,93.0
System engineering,0.6,0.6728971962616822,0.6343612334801763,107.0
Propulsion,0.6428571428571429,0.5113636363636364,0.569620253164557,88.0
micro avg,0.7035916824196597,0.671841155234657,0.6873499538319483,2770.0
macro avg,0.6747497346298945,0.6374126930566257,0.6500845620232406,2770.0
weighted avg,0.7107010271368404,0.671841155234657,0.6867896309467919,2770.0
