,precision,recall,f1-score,support
Quality control,0.8098859315589354,0.714765100671141,0.7593582887700535,298.0
OBDH,0.6285714285714286,0.7652173913043478,0.6901960784313725,115.0
Space Environment,0.7328042328042328,0.8549382716049383,0.7891737891737892,324.0
Project Scope,0.6595744680851063,0.6019417475728155,0.6294416243654822,103.0
Project Organisation / Documentation,0.45714285714285713,0.3950617283950617,0.423841059602649,81.0
Nonconformity,0.6078431372549019,0.5636363636363636,0.5849056603773585,55.0
Safety / Risk (Control),0.768,0.676056338028169,0.7191011235955056,142.0
Structure & Mechanism,0.6363636363636364,0.5238095238095238,0.5746268656716418,147.0
Power,0.7608695652173914,0.8015267175572519,0.7806691449814126,131.0
Cleanliness,0.9148936170212766,0.6231884057971014,0.7413793103448276,69.0
Measurement,0.8928571428571429,0.9009009009009009,0.8968609865470852,222.0
Thermal,0.9519230769230769,0.7983870967741935,0.868421052631579,124.0
System engineering,0.7264150943396226,0.5703703703703704,0.6390041493775933,135.0
Parameter,0.5847953216374269,0.5747126436781609,0.5797101449275363,174.0
Materials / EEEs,0.6666666666666666,0.7070707070707071,0.6862745098039216,99.0
Telecom.,0.8692307692307693,0.6608187134502924,0.7508305647840532,171.0
GN&C,0.7631578947368421,0.90625,0.8285714285714286,64.0
Propulsion,0.8144329896907216,0.7247706422018348,0.7669902912621359,109.0
micro avg,0.7459016393442623,0.7101053452984784,0.7275634619228463,2563.0
macro avg,0.7358571016723353,0.6868568146012874,0.7060753374010793,2563.0
weighted avg,0.750365340735085,0.7101053452984784,0.7255476322989456,2563.0
