,precision,recall,f1-score,support
OBDH,0.7546296296296297,0.7086956521739131,0.7309417040358744,230.0
Power,0.8585858585858586,0.7024793388429752,0.7727272727272727,121.0
GN&C,0.65625,0.7241379310344828,0.6885245901639344,116.0
Parameter,0.5962732919254659,0.48,0.5318559556786704,200.0
Safety / Risk (Control),0.6347305389221557,0.7310344827586207,0.6794871794871795,145.0
Propulsion,0.7105263157894737,0.7397260273972602,0.7248322147651006,73.0
Nonconformity,0.6923076923076923,0.5510204081632653,0.6136363636363636,49.0
Project Scope,0.5697674418604651,0.4666666666666667,0.5130890052356021,105.0
System engineering,0.6235294117647059,0.4380165289256198,0.5145631067961165,121.0
Cleanliness,0.7352941176470589,0.625,0.6756756756756757,40.0
Materials / EEEs,0.6422764227642277,0.7523809523809524,0.6929824561403509,105.0
Project Organisation / Documentation,0.45,0.4090909090909091,0.42857142857142855,66.0
Measurement,0.9562841530054644,0.8838383838383839,0.9186351706036745,198.0
Thermal,0.7466666666666667,0.6511627906976745,0.6956521739130435,86.0
Structure & Mechanism,0.5,0.45081967213114754,0.47413793103448276,122.0
Space Environment,0.7911392405063291,0.8187772925764192,0.8047210300429185,458.0
Telecom.,0.7272727272727273,0.8205128205128205,0.7710843373493976,78.0
Quality control,0.7046413502109705,0.6816326530612244,0.6929460580912863,245.0
micro avg,0.7128226136829169,0.6802189210320563,0.6961392278455691,2558.0
macro avg,0.6861208254921605,0.6463884727917963,0.6624479807749096,2558.0
weighted avg,0.7110039049384274,0.6802189210320563,0.692578132662922,2558.0
