,precision,recall,f1-score,support
Project Organisation / Documentation,0.5964912280701754,0.44155844155844154,0.5074626865671642,77.0
Propulsion,0.7837837837837838,0.5043478260869565,0.6137566137566137,115.0
Measurement,0.9106382978723404,0.9304347826086956,0.9204301075268817,230.0
Cleanliness,0.7321428571428571,0.7884615384615384,0.7592592592592593,52.0
Safety / Risk (Control),0.7416666666666667,0.6496350364963503,0.6926070038910506,137.0
Telecom.,0.7419354838709677,0.518796992481203,0.6106194690265486,133.0
Thermal,0.7264150943396226,0.875,0.7938144329896907,88.0
GN&C,0.6326530612244898,0.8378378378378378,0.7209302325581395,74.0
Quality control,0.6927083333333334,0.5911111111111111,0.6378896882494005,225.0
System engineering,0.5533980582524272,0.5229357798165137,0.5377358490566038,109.0
Parameter,0.4351145038167939,0.40714285714285714,0.42066420664206644,140.0
Structure & Mechanism,0.5379746835443038,0.6640625,0.5944055944055944,128.0
Materials / EEEs,0.6382978723404256,0.7258064516129032,0.6792452830188679,124.0
Project Scope,0.6176470588235294,0.47191011235955055,0.535031847133758,89.0
Power,0.7948717948717948,0.788135593220339,0.7914893617021277,236.0
OBDH,0.7612732095490716,0.8803680981595092,0.8165007112375533,326.0
Space Environment,0.7156398104265402,0.798941798941799,0.755,189.0
Nonconformity,0.6666666666666666,0.35443037974683544,0.4628099173553719,79.0
micro avg,0.7051282051282052,0.6899255194041553,0.697444026154151,2551.0
macro avg,0.6821843591442105,0.6528287298690246,0.6583140146875941,2551.0
weighted avg,0.7049679666100916,0.6899255194041553,0.6904462353935319,2551.0
