,precision,recall,f1-score,support
Safety / Risk (Control),0.8155339805825242,0.7,0.7533632286995515,120.0
Propulsion,0.73,0.6517857142857143,0.6886792452830188,112.0
Space Environment,0.7132352941176471,0.7054545454545454,0.7093235831809872,275.0
Measurement,0.9076923076923077,0.9315789473684211,0.9194805194805195,190.0
Project Organisation / Documentation,0.43333333333333335,0.3291139240506329,0.37410071942446044,79.0
Thermal,0.7129629629629629,0.7475728155339806,0.7298578199052133,103.0
System engineering,0.6198347107438017,0.6410256410256411,0.6302521008403361,117.0
Materials / EEEs,0.6129032258064516,0.7169811320754716,0.6608695652173913,159.0
Parameter,0.4657534246575342,0.5190839694656488,0.49097472924187724,131.0
GN&C,0.6888888888888889,0.512396694214876,0.5876777251184834,121.0
Power,0.7894736842105263,0.746606334841629,0.7674418604651163,221.0
Structure & Mechanism,0.6697247706422018,0.4866666666666667,0.5637065637065637,150.0
Telecom.,0.875968992248062,0.738562091503268,0.8014184397163121,153.0
Project Scope,0.696969696969697,0.4144144144144144,0.519774011299435,111.0
Quality control,0.6575342465753424,0.7578947368421053,0.7041564792176039,190.0
Nonconformity,0.6666666666666666,0.5652173913043478,0.611764705882353,46.0
Cleanliness,0.7,0.65625,0.6774193548387096,64.0
OBDH,0.7644230769230769,0.8548387096774194,0.8071065989847716,186.0
micro avg,0.7099173553719008,0.6795886075949367,0.6944219886822959,2528.0
macro avg,0.695605514612279,0.6486357627069324,0.6665204028057058,2528.0
weighted avg,0.7116833570357503,0.6795886075949367,0.6907258133333769,2528.0
