,precision,recall,f1-score,support
GN&C,0.8,0.547945205479452,0.6504065040650406,146.0
OBDH,0.6893203883495146,0.7395833333333334,0.7135678391959799,192.0
Measurement,0.863905325443787,0.8588235294117647,0.8613569321533924,170.0
Cleanliness,0.803030303030303,0.7162162162162162,0.7571428571428571,74.0
System engineering,0.6428571428571429,0.6486486486486487,0.6457399103139013,111.0
Project Organisation / Documentation,0.5064935064935064,0.5064935064935064,0.5064935064935064,77.0
Propulsion,0.7317073170731707,0.6,0.6593406593406593,100.0
Structure & Mechanism,0.4112903225806452,0.53125,0.4636363636363636,96.0
Project Scope,0.6333333333333333,0.5714285714285714,0.6007905138339921,133.0
Space Environment,0.6530612244897959,0.8,0.7191011235955056,160.0
Thermal,0.872093023255814,0.6944444444444444,0.7731958762886598,108.0
Nonconformity,0.5531914893617021,0.45614035087719296,0.5,57.0
Safety / Risk (Control),0.8611111111111112,0.5254237288135594,0.6526315789473685,118.0
Telecom.,0.8760330578512396,0.7162162162162162,0.7881040892193308,148.0
Materials / EEEs,0.504424778761062,0.4523809523809524,0.4769874476987448,126.0
Parameter,0.4764705882352941,0.54,0.50625,150.0
Power,0.8539325842696629,0.8,0.8260869565217391,190.0
Quality control,0.7718446601941747,0.6437246963562753,0.7019867549668874,247.0
micro avg,0.6971046770601337,0.6512692467748648,0.673407917383821,2403.0
macro avg,0.6946722309272921,0.630484411116674,0.6557121618563293,2403.0
weighted avg,0.7124741717076238,0.6512692467748648,0.6752165977538048,2403.0
