,precision,recall,f1-score,support
Cleanliness,0.7758620689655172,0.8181818181818182,0.7964601769911505,55.0
Project Scope,0.7058823529411765,0.5274725274725275,0.6037735849056604,91.0
Project Organisation / Documentation,0.4946236559139785,0.45098039215686275,0.4717948717948718,102.0
Materials / EEEs,0.6785714285714286,0.5792682926829268,0.625,164.0
Safety / Risk (Control),0.6981132075471698,0.7326732673267327,0.714975845410628,101.0
Parameter,0.4114285714285714,0.5853658536585366,0.48322147651006714,123.0
OBDH,0.7427536231884058,0.7706766917293233,0.7564575645756457,266.0
Propulsion,0.8764044943820225,0.5864661654135338,0.7027027027027027,133.0
Structure & Mechanism,0.55,0.528,0.5387755102040817,125.0
Space Environment,0.7818181818181819,0.7889908256880734,0.7853881278538812,436.0
GN&C,0.7639751552795031,0.7735849056603774,0.76875,159.0
System engineering,0.6304347826086957,0.5087719298245614,0.5631067961165048,114.0
Nonconformity,0.6060606060606061,0.5555555555555556,0.5797101449275363,36.0
Power,0.7307692307692307,0.7737556561085973,0.7516483516483516,221.0
Quality control,0.680327868852459,0.6194029850746269,0.6484375,268.0
Thermal,0.8,0.75,0.7741935483870968,80.0
Telecom.,0.7931034482758621,0.5287356321839081,0.6344827586206897,174.0
Measurement,0.863013698630137,0.8600682593856656,0.8615384615384616,293.0
micro avg,0.7165718349928877,0.685141108466508,0.7005040848253086,2941.0
macro avg,0.6990634652907192,0.6521083754502014,0.6700231901215183,2941.0
weighted avg,0.7233484703901478,0.685141108466508,0.6995684113663027,2941.0
