,precision,recall,f1-score,support
Quality control,0.6787330316742082,0.704225352112676,0.6912442396313364,213.0
Thermal,0.6216216216216216,0.5609756097560976,0.5897435897435898,41.0
Project Scope,0.6288659793814433,0.5350877192982456,0.5781990521327014,114.0
Space Environment,0.7910447761194029,0.8128834355828221,0.8018154311649016,326.0
Propulsion,0.6842105263157895,0.49056603773584906,0.5714285714285714,106.0
Materials / EEEs,0.673469387755102,0.6346153846153846,0.6534653465346535,208.0
OBDH,0.7677725118483413,0.8059701492537313,0.7864077669902912,201.0
Nonconformity,0.4583333333333333,0.4782608695652174,0.46808510638297873,46.0
Project Organisation / Documentation,0.8142857142857143,0.4672131147540984,0.59375,122.0
Parameter,0.4794520547945205,0.45454545454545453,0.4666666666666667,154.0
Power,0.7125748502994012,0.85,0.7752442996742671,140.0
Measurement,0.8421052631578947,0.832,0.8370221327967807,250.0
Telecom.,0.7634408602150538,0.5144927536231884,0.6147186147186147,138.0
Safety / Risk (Control),0.7211538461538461,0.5555555555555556,0.6276150627615062,135.0
System engineering,0.55,0.6330935251798561,0.5886287625418061,139.0
Cleanliness,0.6724137931034483,0.75,0.7090909090909091,52.0
Structure & Mechanism,0.5857142857142857,0.47126436781609193,0.5222929936305732,174.0
GN&C,0.75,0.7241379310344828,0.7368421052631579,174.0
micro avg,0.7000777000777001,0.659348701061105,0.6791030714151122,2733.0
macro avg,0.677510657542967,0.6263826255793751,0.6451255917307392,2733.0
weighted avg,0.7016638041945124,0.659348701061105,0.6748071225872405,2733.0
