,precision,recall,f1-score,support
Project Organisation / Documentation,0.2804878048780488,0.32857142857142857,0.3026315789473684,70.0
Telecom.,0.7368421052631579,0.7058823529411765,0.721030042918455,119.0
GN&C,0.9078014184397163,0.5663716814159292,0.6975476839237057,226.0
Power,0.7399103139013453,0.8333333333333334,0.7838479809976246,198.0
Cleanliness,0.7647058823529411,0.6190476190476191,0.6842105263157895,42.0
Space Environment,0.8016759776536313,0.6212121212121212,0.7,462.0
Materials / EEEs,0.6870229007633588,0.6122448979591837,0.6474820143884892,147.0
Project Scope,0.5151515151515151,0.5483870967741935,0.53125,62.0
Thermal,0.7708333333333334,0.7628865979381443,0.7668393782383419,97.0
Quality control,0.6844660194174758,0.6878048780487804,0.6861313868613139,205.0
Parameter,0.36363636363636365,0.4367816091954023,0.3968668407310705,174.0
Nonconformity,0.7142857142857143,0.703125,0.7086614173228346,64.0
System engineering,0.4513888888888889,0.5118110236220472,0.4797047970479705,127.0
OBDH,0.7929292929292929,0.7511961722488039,0.7714987714987716,209.0
Safety / Risk (Control),0.6989247311827957,0.5603448275862069,0.6220095693779905,116.0
Measurement,0.9265734265734266,0.9106529209621993,0.9185441941074524,291.0
Propulsion,0.9285714285714286,0.7647058823529411,0.8387096774193549,68.0
Structure & Mechanism,0.7089552238805971,0.536723163841808,0.6109324758842444,177.0
micro avg,0.7107061503416856,0.6559215136650315,0.6822157434402333,2854.0
macro avg,0.6930090189501684,0.636726811502851,0.6593276853322654,2854.0
weighted avg,0.7291049361618306,0.6559215136650315,0.6854662596171355,2854.0
