,precision,recall,f1-score,support
System engineering,0.648,0.7105263157894737,0.6778242677824268,114.0
GN&C,0.7642276422764228,0.6962962962962963,0.7286821705426356,135.0
Project Scope,0.4819277108433735,0.43956043956043955,0.45977011494252873,91.0
Cleanliness,0.8333333333333334,0.9701492537313433,0.896551724137931,67.0
Quality control,0.693069306930693,0.693069306930693,0.693069306930693,202.0
Space Environment,0.6320346320346321,0.7336683417085427,0.6790697674418604,199.0
Materials / EEEs,0.5128205128205128,0.7692307692307693,0.6153846153846154,78.0
Structure & Mechanism,0.36231884057971014,0.25773195876288657,0.30120481927710846,97.0
Parameter,0.4251207729468599,0.5569620253164557,0.4821917808219178,158.0
Safety / Risk (Control),0.8043478260869565,0.6548672566371682,0.7219512195121951,113.0
Nonconformity,0.625,0.5681818181818182,0.5952380952380952,44.0
OBDH,0.7913907284768212,0.6947674418604651,0.739938080495356,344.0
Project Organisation / Documentation,0.5,0.4305555555555556,0.4626865671641791,72.0
Propulsion,0.76,0.6404494382022472,0.6951219512195121,89.0
Thermal,0.8787878787878788,0.7631578947368421,0.8169014084507042,76.0
Power,0.8455882352941176,0.732484076433121,0.7849829351535836,157.0
Measurement,0.875,0.875,0.875,184.0
Telecom.,0.6927374301675978,0.656084656084656,0.6739130434782609,189.0
micro avg,0.6845212990299452,0.6737235367372354,0.6790794979079497,2409.0
macro avg,0.6736502694766062,0.6579301580565986,0.6610823259985337,2409.0
weighted avg,0.6934672931252422,0.6737235367372354,0.679649440160651,2409.0
