,precision,recall,f1-score,support
Safety / Risk (Control),0.6397058823529411,0.75,0.6904761904761905,116.0
Space Environment,0.3724696356275304,0.736,0.4946236559139785,125.0
Materials / EEEs,0.7363636363636363,0.6982758620689655,0.7168141592920354,116.0
OBDH,0.7540453074433657,0.7952218430034129,0.7740863787375415,293.0
Project Organisation / Documentation,0.5344827586206896,0.3924050632911392,0.45255474452554745,79.0
Nonconformity,0.6976744186046512,0.410958904109589,0.5172413793103449,73.0
Propulsion,0.7916666666666666,0.6785714285714286,0.7307692307692307,56.0
Structure & Mechanism,0.4772727272727273,0.32061068702290074,0.3835616438356164,131.0
Measurement,0.891156462585034,0.7751479289940828,0.8291139240506329,169.0
Cleanliness,0.8275862068965517,0.8,0.8135593220338984,30.0
Telecom.,0.7619047619047619,0.6597938144329897,0.7071823204419889,97.0
Power,0.792,0.8319327731092437,0.8114754098360656,119.0
Project Scope,0.575,0.5609756097560976,0.5679012345679012,82.0
Quality control,0.6885245901639344,0.6631578947368421,0.675603217158177,190.0
System engineering,0.5982905982905983,0.5982905982905983,0.5982905982905983,117.0
GN&C,0.8848484848484849,0.6790697674418604,0.7684210526315789,215.0
Parameter,0.4787234042553192,0.5056179775280899,0.4918032786885246,178.0
Thermal,0.7102803738317757,0.8,0.7524752475247525,95.0
micro avg,0.6651943462897526,0.6602367382726874,0.6627062706270627,2281.0
macro avg,0.6784442175404816,0.6475572306865134,0.6542196104491446,2281.0
weighted avg,0.6846189228120437,0.6602367382726874,0.6643662897483278,2281.0
