,precision,recall,f1-score,support
Safety / Risk (Control),0.6741573033707865,0.6382978723404256,0.6557377049180327,94.0
Space Environment,0.7613168724279835,0.7805907172995781,0.7708333333333334,237.0
Quality control,0.7489361702127659,0.7125506072874493,0.7302904564315352,247.0
Telecom.,0.7678571428571429,0.6099290780141844,0.6798418972332015,141.0
Parameter,0.5443786982248521,0.5935483870967742,0.5679012345679012,155.0
Thermal,0.8409090909090909,0.8131868131868132,0.8268156424581006,91.0
Nonconformity,0.581081081081081,0.6056338028169014,0.593103448275862,71.0
Propulsion,0.75,0.6666666666666666,0.7058823529411765,135.0
Structure & Mechanism,0.37404580152671757,0.5697674418604651,0.45161290322580644,86.0
Power,0.6140350877192983,0.875,0.7216494845360825,120.0
Materials / EEEs,0.7887323943661971,0.5833333333333334,0.6706586826347305,192.0
System engineering,0.7450980392156863,0.6263736263736264,0.6805970149253732,182.0
GN&C,0.8363636363636363,0.6814814814814815,0.7510204081632653,135.0
Cleanliness,0.9375,0.5421686746987951,0.6870229007633588,83.0
OBDH,0.6735395189003437,0.7153284671532847,0.6938053097345133,274.0
Project Organisation / Documentation,0.5066666666666667,0.37254901960784315,0.4293785310734463,102.0
Project Scope,0.6694915254237288,0.6370967741935484,0.6528925619834711,124.0
Measurement,0.7372262773722628,0.8632478632478633,0.7952755905511811,117.0
micro avg,0.6931364724660815,0.6716937354988399,0.6822466614296936,2586.0
macro avg,0.6972964059243467,0.6603750348143907,0.6702399698750207,2586.0
weighted avg,0.7074967570487598,0.6716937354988399,0.682762291606243,2586.0
