,precision,recall,f1-score,support
Quality control,0.7142857142857143,0.6573705179282868,0.6846473029045643,251.0
Cleanliness,0.8888888888888888,0.7272727272727273,0.8,44.0
GN&C,0.8048780487804879,0.7443609022556391,0.7734375,133.0
Nonconformity,0.43243243243243246,0.48484848484848486,0.45714285714285713,33.0
Safety / Risk (Control),0.7349397590361446,0.6354166666666666,0.6815642458100558,96.0
Space Environment,0.8210116731517509,0.7033333333333334,0.7576301615798923,300.0
Materials / EEEs,0.7350427350427351,0.7049180327868853,0.7196652719665272,122.0
Parameter,0.5394736842105263,0.5359477124183006,0.5377049180327869,153.0
Project Scope,0.7419354838709677,0.6052631578947368,0.6666666666666666,114.0
Thermal,0.8765432098765432,0.71,0.7845303867403315,100.0
Structure & Mechanism,0.47706422018348627,0.611764705882353,0.5360824742268041,85.0
System engineering,0.6,0.42857142857142855,0.5,112.0
Measurement,0.8465346534653465,0.8860103626943006,0.8658227848101265,193.0
Project Organisation / Documentation,0.6271186440677966,0.4567901234567901,0.5285714285714286,81.0
Power,0.6938775510204082,0.7611940298507462,0.7259786476868327,134.0
Telecom.,0.6728971962616822,0.7128712871287128,0.6923076923076923,101.0
Propulsion,0.918918918918919,0.6476190476190476,0.7597765363128491,105.0
OBDH,0.7831858407079646,0.7972972972972973,0.7901785714285714,222.0
micro avg,0.7312556458897922,0.6805380411937789,0.7049858480296103,2379.0
macro avg,0.7171682585667664,0.6561583232169853,0.6812059692326659,2379.0
weighted avg,0.7373885906948229,0.6805380411937789,0.7045502873368986,2379.0
