,precision,recall,f1-score,support
System engineering,0.6339285714285714,0.6339285714285714,0.6339285714285714,112.0
Structure & Mechanism,0.4431137724550898,0.5362318840579711,0.4852459016393443,138.0
Project Organisation / Documentation,0.5,0.5063291139240507,0.5031446540880503,79.0
GN&C,0.5789473684210527,0.6260162601626016,0.6015625,123.0
Safety / Risk (Control),0.8547008547008547,0.6289308176100629,0.7246376811594203,159.0
Measurement,0.9202453987730062,0.8771929824561403,0.8982035928143712,171.0
Power,0.7373271889400922,0.8247422680412371,0.7785888077858881,194.0
Cleanliness,0.8307692307692308,0.5869565217391305,0.6878980891719745,92.0
Project Scope,0.5714285714285714,0.6376811594202898,0.6027397260273972,69.0
Materials / EEEs,0.64375,0.5852272727272727,0.6130952380952381,176.0
Propulsion,0.9868421052631579,0.7075471698113207,0.8241758241758241,106.0
Quality control,0.6300813008130082,0.7110091743119266,0.6681034482758621,218.0
OBDH,0.8703703703703703,0.8493975903614458,0.8597560975609756,332.0
Parameter,0.5481481481481482,0.3978494623655914,0.46105919003115264,186.0
Nonconformity,0.8275862068965517,0.375,0.5161290322580645,64.0
Telecom.,0.7358490566037735,0.7428571428571429,0.7393364928909952,105.0
Thermal,0.7870370370370371,0.8018867924528302,0.794392523364486,106.0
Space Environment,0.812987012987013,0.8670360110803325,0.839142091152815,361.0
micro avg,0.7255555555555555,0.7018989609458975,0.7135312329266071,2791.0
macro avg,0.7173951219464183,0.660878899711551,0.6795077478844684,2791.0
weighted avg,0.7339110900639886,0.7018989609458975,0.7116965697647485,2791.0
