,precision,recall,f1-score,support
Power,0.7640449438202247,0.8774193548387097,0.8168168168168168,155.0
Telecom.,0.8076923076923077,0.56,0.6614173228346457,75.0
Quality control,0.7077625570776256,0.7908163265306123,0.7469879518072289,196.0
Measurement,0.8187919463087249,0.8531468531468531,0.8356164383561644,143.0
Space Environment,0.72265625,0.8809523809523809,0.7939914163090128,210.0
Cleanliness,0.46511627906976744,0.5555555555555556,0.5063291139240507,36.0
Thermal,0.7083333333333334,0.8095238095238095,0.7555555555555555,84.0
Safety / Risk (Control),0.7864077669902912,0.6585365853658537,0.7168141592920354,123.0
Structure & Mechanism,0.6,0.5675675675675675,0.5833333333333334,148.0
Parameter,0.39436619718309857,0.45161290322580644,0.42105263157894735,124.0
Project Scope,0.6,0.6333333333333333,0.6162162162162163,90.0
System engineering,0.6875,0.6260162601626016,0.6553191489361702,123.0
Nonconformity,0.6875,0.6226415094339622,0.6534653465346535,53.0
OBDH,0.6910112359550562,0.7454545454545455,0.717201166180758,165.0
Project Organisation / Documentation,0.4810126582278481,0.6333333333333333,0.5467625899280576,60.0
Materials / EEEs,0.8345323741007195,0.7581699346405228,0.7945205479452054,153.0
GN&C,0.6823529411764706,0.5420560747663551,0.6041666666666666,107.0
Propulsion,0.6923076923076923,0.6428571428571429,0.6666666666666666,70.0
micro avg,0.6865534648921524,0.7073286052009456,0.696786213320913,2115.0
macro avg,0.6739660268468421,0.6782774150382749,0.6717907271601214,2115.0
weighted avg,0.6923302747264907,0.7073286052009456,0.6959696824062845,2115.0
