,precision,recall,f1-score,support
Structure & Mechanism,0.5344827586206896,0.5535714285714286,0.543859649122807,112.0
Nonconformity,0.6829268292682927,0.6086956521739131,0.6436781609195402,46.0
Parameter,0.6344086021505376,0.6082474226804123,0.6210526315789474,194.0
Space Environment,0.7785087719298246,0.8086560364464692,0.7932960893854749,439.0
Propulsion,0.5373134328358209,0.6101694915254238,0.5714285714285714,59.0
Telecom.,0.48031496062992124,0.8840579710144928,0.6224489795918368,69.0
OBDH,0.8132530120481928,0.6136363636363636,0.6994818652849741,220.0
System engineering,0.6404494382022472,0.4830508474576271,0.5507246376811594,118.0
Power,0.7319587628865979,0.6339285714285714,0.6794258373205742,112.0
Project Scope,0.5214285714285715,0.7087378640776699,0.6008230452674898,103.0
Measurement,0.9259259259259259,0.8793969849246231,0.9020618556701031,199.0
Project Organisation / Documentation,0.4492753623188406,0.5166666666666667,0.4806201550387597,60.0
Cleanliness,0.8518518518518519,0.696969696969697,0.7666666666666667,33.0
GN&C,0.6608695652173913,0.7450980392156863,0.7004608294930875,102.0
Materials / EEEs,0.6583333333333333,0.79,0.7181818181818181,100.0
Thermal,0.6666666666666666,0.7848101265822784,0.7209302325581395,79.0
Quality control,0.7535545023696683,0.6680672268907563,0.7082405345211581,238.0
Safety / Risk (Control),0.7835820895522388,0.7664233576642335,0.7749077490774908,137.0
micro avg,0.6983217355710193,0.7049586776859504,0.7016245116183426,2420.0
macro avg,0.6725058020687007,0.6866768748847952,0.6721271838215888,2420.0
weighted avg,0.7120116007769651,0.7049586776859504,0.703044513407909,2420.0
