,precision,recall,f1-score,support
Power,0.7486033519553073,0.7790697674418605,0.7635327635327636,172.0
Materials / EEEs,0.7757009345794392,0.6194029850746269,0.6887966804979253,134.0
Safety / Risk (Control),0.7127659574468085,0.6767676767676768,0.694300518134715,99.0
Structure & Mechanism,0.6153846153846154,0.6380368098159509,0.6265060240963856,163.0
Nonconformity,0.7407407407407407,0.6896551724137931,0.7142857142857143,58.0
System engineering,0.5950413223140496,0.5950413223140496,0.5950413223140496,121.0
Space Environment,0.8409785932721713,0.6070640176600441,0.7051282051282052,453.0
Parameter,0.4238095238095238,0.5393939393939394,0.4746666666666667,165.0
GN&C,0.8712121212121212,0.6117021276595744,0.71875,188.0
Thermal,0.6987951807228916,0.6904761904761905,0.6946107784431138,84.0
Measurement,0.9084745762711864,0.9469964664310954,0.9273356401384083,283.0
Propulsion,0.8085106382978723,0.7755102040816326,0.7916666666666666,49.0
Telecom.,0.7752808988764045,0.6,0.6764705882352942,115.0
Cleanliness,0.8461538461538461,0.6285714285714286,0.7213114754098361,35.0
Project Organisation / Documentation,0.4,0.6349206349206349,0.49079754601226994,63.0
OBDH,0.7058823529411765,0.7539267015706806,0.7291139240506329,191.0
Project Scope,0.47619047619047616,0.6557377049180327,0.5517241379310345,61.0
Quality control,0.75,0.7731958762886598,0.7614213197969543,194.0
micro avg,0.7171757239190797,0.6879756468797564,0.7022722858807535,2628.0
macro avg,0.7051958405649239,0.678637168099993,0.6847477761855908,2628.0
weighted avg,0.7389558210746614,0.6879756468797564,0.7058394836139118,2628.0
