,precision,recall,f1-score,support
Cleanliness,0.7258064516129032,0.6081081081081081,0.6617647058823529,74.0
Power,0.6869565217391305,0.6124031007751938,0.6475409836065574,129.0
Quality control,0.7969348659003831,0.7647058823529411,0.7804878048780488,272.0
Materials / EEEs,0.6115702479338843,0.8409090909090909,0.7081339712918661,88.0
Nonconformity,0.5555555555555556,0.4716981132075472,0.5102040816326531,53.0
Project Organisation / Documentation,0.5294117647058824,0.5625,0.5454545454545454,112.0
Thermal,0.7604166666666666,0.7525773195876289,0.7564766839378239,97.0
Propulsion,0.524390243902439,0.6323529411764706,0.5733333333333334,68.0
Parameter,0.5476190476190477,0.46464646464646464,0.5027322404371585,198.0
OBDH,0.7407407407407407,0.7792207792207793,0.759493670886076,154.0
Safety / Risk (Control),0.5612244897959183,0.6470588235294118,0.6010928961748634,85.0
GN&C,0.42483660130718953,0.7386363636363636,0.5394190871369294,88.0
Space Environment,0.835,0.767816091954023,0.8,435.0
Measurement,0.9243697478991597,0.859375,0.8906882591093117,256.0
Project Scope,0.5871559633027523,0.6666666666666666,0.624390243902439,96.0
System engineering,0.5220588235294118,0.7171717171717171,0.6042553191489362,99.0
Telecom.,0.8738738738738738,0.7348484848484849,0.7983539094650206,132.0
Structure & Mechanism,0.5833333333333334,0.5620437956204379,0.5724907063197026,137.0
micro avg,0.692101226993865,0.7015157403808784,0.6967766840378306,2573.0
macro avg,0.6550697188565707,0.6768188190784072,0.6597951356998677,2573.0
weighted avg,0.708062132509652,0.7015157403808784,0.7004532218696462,2573.0
