,precision,recall,f1-score,support
Project Organisation / Documentation,0.5339805825242718,0.5670103092783505,0.55,97.0
Structure & Mechanism,0.5444444444444444,0.7,0.6125,70.0
Materials / EEEs,0.6699029126213593,0.8117647058823529,0.7340425531914894,85.0
Parameter,0.5298013245033113,0.5925925925925926,0.5594405594405595,135.0
Propulsion,0.5952380952380952,0.6097560975609756,0.6024096385542169,41.0
Telecom.,0.7045454545454546,0.8157894736842105,0.7560975609756098,114.0
Project Scope,0.648854961832061,0.6343283582089553,0.6415094339622641,134.0
GN&C,0.7899159663865546,0.6861313868613139,0.734375,137.0
OBDH,0.84375,0.8626198083067093,0.8530805687203792,313.0
Safety / Risk (Control),0.8421052631578947,0.7843137254901961,0.8121827411167513,102.0
Nonconformity,0.58,0.6904761904761905,0.6304347826086957,42.0
Thermal,0.7380952380952381,0.8857142857142857,0.8051948051948052,70.0
System engineering,0.591304347826087,0.6071428571428571,0.5991189427312775,112.0
Measurement,0.8411214953271028,0.9183673469387755,0.8780487804878049,196.0
Power,0.7264957264957265,0.6967213114754098,0.7112970711297071,122.0
Space Environment,0.7367149758454107,0.8310626702997275,0.7810499359795134,367.0
Quality control,0.6176470588235294,0.6702127659574468,0.6428571428571429,188.0
Cleanliness,0.7313432835820896,0.6049382716049383,0.6621621621621622,81.0
micro avg,0.7071736573892591,0.7497921862011637,0.727859592495461,2406.0
macro avg,0.6814033961804795,0.7204967865264048,0.6981000932840211,2406.0
weighted avg,0.7106086996451575,0.7497921862011637,0.7279393738160115,2406.0
