,precision,recall,f1-score,support
Measurement,0.9209302325581395,0.8878923766816144,0.9041095890410958,223.0
Structure & Mechanism,0.6090225563909775,0.6183206106870229,0.6136363636363636,131.0
Telecom.,0.8976377952755905,0.7169811320754716,0.7972027972027972,159.0
Thermal,0.9042553191489362,0.7727272727272727,0.8333333333333334,110.0
Materials / EEEs,0.7317073170731707,0.6382978723404256,0.6818181818181818,94.0
Project Organisation / Documentation,0.4935064935064935,0.4935064935064935,0.4935064935064935,77.0
Quality control,0.8401639344262295,0.7269503546099291,0.779467680608365,282.0
System engineering,0.7525773195876289,0.5703125,0.6488888888888888,128.0
Power,0.6942148760330579,0.7368421052631579,0.7148936170212766,114.0
Nonconformity,0.5645161290322581,0.7,0.625,50.0
Space Environment,0.7452054794520548,0.8607594936708861,0.7988252569750367,316.0
Propulsion,0.7631578947368421,0.6904761904761905,0.725,84.0
OBDH,0.5947712418300654,0.8348623853211009,0.6946564885496184,109.0
Cleanliness,0.8095238095238095,0.5964912280701754,0.6868686868686869,57.0
Parameter,0.5641025641025641,0.6395348837209303,0.5994550408719346,172.0
Project Scope,0.6831683168316832,0.69,0.6865671641791045,100.0
GN&C,0.7547169811320755,0.8,0.7766990291262136,50.0
Safety / Risk (Control),0.7916666666666666,0.7251908396946565,0.7569721115537849,131.0
micro avg,0.7390750954603309,0.7297863426895685,0.7344013490725126,2387.0
macro avg,0.728602495961569,0.7055080966025182,0.7120500401767319,2387.0
weighted avg,0.7507727608330048,0.7297863426895685,0.7356892725933747,2387.0
