,precision,recall,f1-score,support
Parameter,0.4931506849315068,0.5581395348837209,0.5236363636363637,129.0
Thermal,0.6228070175438597,0.7717391304347826,0.6893203883495146,92.0
Project Scope,0.7341772151898734,0.5370370370370371,0.6203208556149733,108.0
Quality control,0.6388888888888888,0.7840909090909091,0.7040816326530612,176.0
Power,0.7833333333333333,0.734375,0.7580645161290323,192.0
Nonconformity,0.7368421052631579,0.6511627906976745,0.691358024691358,43.0
GN&C,0.5903614457831325,0.44144144144144143,0.5051546391752577,111.0
Space Environment,0.8196078431372549,0.7627737226277372,0.7901701323251418,274.0
Project Organisation / Documentation,0.44155844155844154,0.4788732394366197,0.4594594594594595,71.0
Telecom.,0.8604651162790697,0.7602739726027398,0.8072727272727273,146.0
Materials / EEEs,0.6764705882352942,0.7718120805369127,0.7210031347962382,149.0
Cleanliness,0.6166666666666667,0.7115384615384616,0.6607142857142857,52.0
Propulsion,0.7567567567567568,0.6363636363636364,0.691358024691358,88.0
Structure & Mechanism,0.5789473684210527,0.5746268656716418,0.5767790262172284,134.0
Measurement,0.9657142857142857,0.9337016574585635,0.949438202247191,181.0
Safety / Risk (Control),0.8135593220338984,0.8495575221238938,0.8311688311688312,113.0
System engineering,0.719626168224299,0.6814159292035398,0.7,113.0
OBDH,0.7857142857142857,0.875,0.8279569892473119,176.0
micro avg,0.72,0.7206132879045997,0.7203065134099617,2348.0
macro avg,0.7019248629819477,0.6952179406194062,0.6948476240771853,2348.0
weighted avg,0.7262265718425521,0.7206132879045997,0.7200698116789453,2348.0
