,precision,recall,f1-score,support
Thermal,0.684931506849315,0.8928571428571429,0.7751937984496124,56.0
Parameter,0.6130653266331658,0.6666666666666666,0.6387434554973822,183.0
Safety / Risk (Control),0.746031746031746,0.8468468468468469,0.7932489451476793,111.0
Quality control,0.7867298578199052,0.7579908675799086,0.772093023255814,219.0
Space Environment,0.8092307692307692,0.8322784810126582,0.8205928237129485,316.0
Measurement,0.9424083769633508,0.9,0.9207161125319693,200.0
OBDH,0.6390532544378699,0.6792452830188679,0.6585365853658537,159.0
GN&C,0.7083333333333334,0.648854961832061,0.6772908366533864,131.0
System engineering,0.5555555555555556,0.6382978723404256,0.594059405940594,94.0
Materials / EEEs,0.8372093023255814,0.7346938775510204,0.782608695652174,147.0
Structure & Mechanism,0.47413793103448276,0.7432432432432432,0.5789473684210527,74.0
Propulsion,0.8,0.5063291139240507,0.6201550387596899,79.0
Cleanliness,0.7857142857142857,0.7096774193548387,0.7457627118644068,31.0
Telecom.,0.78125,0.6313131313131313,0.6983240223463687,198.0
Project Organisation / Documentation,0.5342465753424658,0.527027027027027,0.5306122448979592,74.0
Project Scope,0.648,0.7232142857142857,0.6835443037974683,112.0
Nonconformity,0.7272727272727273,0.2962962962962963,0.42105263157894735,27.0
Power,0.7664670658682635,0.7664670658682635,0.7664670658682635,167.0
micro avg,0.7282654346913062,0.7291841883936081,0.7287245219583947,2378.0
macro avg,0.713313200800712,0.6945166434692631,0.6932193927634206,2378.0
weighted avg,0.7386962422417489,0.7291841883936081,0.7290243006666519,2378.0
