,precision,recall,f1-score,support
Parameter,0.5511363636363636,0.5739644970414202,0.5623188405797102,169.0
OBDH,0.7817258883248731,0.8148148148148148,0.7979274611398963,189.0
Power,0.7840909090909091,0.8165680473372781,0.8,169.0
Quality control,0.8021978021978022,0.7564766839378239,0.7786666666666666,193.0
System engineering,0.6373626373626373,0.5631067961165048,0.5979381443298969,103.0
Project Scope,0.6692913385826772,0.6854838709677419,0.6772908366533864,124.0
Structure & Mechanism,0.5584415584415584,0.48863636363636365,0.5212121212121212,176.0
Space Environment,0.8053435114503816,0.8084291187739464,0.8068833652007649,261.0
Thermal,0.6804123711340206,0.7857142857142857,0.7292817679558011,84.0
Materials / EEEs,0.75,0.7365269461077845,0.743202416918429,167.0
Project Organisation / Documentation,0.4444444444444444,0.7346938775510204,0.5538461538461539,49.0
Nonconformity,0.5686274509803921,0.6444444444444445,0.6041666666666666,45.0
Measurement,0.9135802469135802,0.9308176100628931,0.9221183800623053,159.0
GN&C,0.639344262295082,0.5571428571428572,0.5954198473282443,70.0
Cleanliness,0.5,0.8292682926829268,0.6238532110091743,41.0
Propulsion,0.6119402985074627,0.6949152542372882,0.6507936507936508,59.0
Telecom.,0.9150943396226415,0.7886178861788617,0.8471615720524017,123.0
Safety / Risk (Control),0.696969696969697,0.6699029126213593,0.6831683168316832,103.0
micro avg,0.7139164153382163,0.7254816112084063,0.7196525515743757,2284.0
macro avg,0.6838890622196957,0.7155291421872008,0.6941805232914974,2284.0
weighted avg,0.7206994729666485,0.7254816112084063,0.7205617721546107,2284.0
