,precision,recall,f1-score,support
Telecom.,0.8506493506493507,0.7237569060773481,0.7820895522388059,181.0
Cleanliness,0.5813953488372093,0.5208333333333334,0.5494505494505495,48.0
Safety / Risk (Control),0.813953488372093,0.7291666666666666,0.7692307692307693,144.0
Project Scope,0.5176470588235295,0.5789473684210527,0.546583850931677,76.0
Propulsion,0.7272727272727273,0.7384615384615385,0.732824427480916,65.0
Nonconformity,0.627906976744186,0.7714285714285715,0.6923076923076923,35.0
Materials / EEEs,0.6704545454545454,0.8428571428571429,0.7468354430379747,70.0
Measurement,0.9271255060728745,0.8910505836575876,0.9087301587301587,257.0
Thermal,0.7777777777777778,0.7291666666666666,0.7526881720430108,96.0
GN&C,0.7313432835820896,0.8099173553719008,0.7686274509803922,121.0
OBDH,0.6991869918699187,0.882051282051282,0.780045351473923,195.0
Structure & Mechanism,0.5833333333333334,0.45161290322580644,0.509090909090909,124.0
Parameter,0.58,0.6,0.5898305084745763,145.0
System engineering,0.5222222222222223,0.5222222222222223,0.5222222222222223,90.0
Space Environment,0.7345679012345679,0.7854785478547854,0.759170653907496,303.0
Project Organisation / Documentation,0.44554455445544555,0.5487804878048781,0.4918032786885246,82.0
Power,0.7195121951219512,0.944,0.8166089965397924,125.0
Quality control,0.7857142857142857,0.7738693467336684,0.779746835443038,199.0
micro avg,0.7166802943581357,0.7440577249575552,0.7301124531445231,2356.0
macro avg,0.6830893081965616,0.713533384601914,0.6943270456818016,2356.0
weighted avg,0.7220782802309352,0.7440577249575552,0.7294370863656846,2356.0
