,precision,recall,f1-score,support
Nonconformity,0.6065573770491803,0.6065573770491803,0.6065573770491803,61.0
Project Organisation / Documentation,0.5392156862745098,0.5555555555555556,0.5472636815920398,99.0
Structure & Mechanism,0.35964912280701755,0.5324675324675324,0.4293193717277487,77.0
Measurement,0.768595041322314,0.8157894736842105,0.7914893617021277,114.0
Thermal,0.84375,0.7297297297297297,0.782608695652174,74.0
Materials / EEEs,0.7887323943661971,0.632768361581921,0.7021943573667712,177.0
Cleanliness,0.7906976744186046,0.5074626865671642,0.6181818181818182,67.0
OBDH,0.7560137457044673,0.8627450980392157,0.8058608058608059,255.0
Propulsion,0.68,0.6415094339622641,0.6601941747572816,106.0
Power,0.6911764705882353,0.8623853211009175,0.7673469387755102,109.0
System engineering,0.7551020408163265,0.6491228070175439,0.6981132075471698,171.0
GN&C,0.7745098039215687,0.6929824561403509,0.7314814814814815,114.0
Parameter,0.5531914893617021,0.7172413793103448,0.6246246246246246,145.0
Safety / Risk (Control),0.7411764705882353,0.6923076923076923,0.7159090909090909,91.0
Quality control,0.7647058823529411,0.7489711934156379,0.7567567567567568,243.0
Telecom.,0.7391304347826086,0.625,0.6772908366533864,136.0
Project Scope,0.7428571428571429,0.6446280991735537,0.6902654867256637,121.0
Space Environment,0.7159533073929961,0.8105726872246696,0.7603305785123967,227.0
micro avg,0.7026130236416425,0.7096774193548387,0.7061275531471446,2387.0
macro avg,0.7006118935891138,0.6848776046848601,0.6869882581042238,2387.0
weighted avg,0.7141791217257778,0.7096774193548387,0.7070830206728047,2387.0
