,precision,recall,f1-score,support
Propulsion,0.6727272727272727,0.6607142857142857,0.6666666666666666,56.0
Project Scope,0.7,0.6631578947368421,0.6810810810810811,95.0
Space Environment,0.6625,0.7114093959731543,0.686084142394822,149.0
Materials / EEEs,0.7837837837837838,0.6304347826086957,0.6987951807228916,92.0
Project Organisation / Documentation,0.5813953488372093,0.6493506493506493,0.6134969325153374,77.0
Quality control,0.783410138248848,0.7623318385650224,0.7727272727272727,223.0
GN&C,0.7857142857142857,0.6666666666666666,0.7213114754098361,99.0
Structure & Mechanism,0.59,0.6210526315789474,0.6051282051282051,95.0
Thermal,0.9027777777777778,0.7738095238095238,0.8333333333333334,84.0
Cleanliness,0.6923076923076923,0.75,0.72,36.0
OBDH,0.8436213991769548,0.6996587030716723,0.7649253731343284,293.0
Safety / Risk (Control),0.7032967032967034,0.7111111111111111,0.7071823204419889,90.0
Measurement,0.8883248730964467,0.8883248730964467,0.8883248730964467,197.0
Telecom.,0.7515923566878981,0.8872180451127819,0.8137931034482758,133.0
System engineering,0.7482517482517482,0.7430555555555556,0.7456445993031359,144.0
Parameter,0.5581395348837209,0.5581395348837209,0.5581395348837209,86.0
Nonconformity,0.6,0.6976744186046512,0.6451612903225806,43.0
Power,0.7673267326732673,0.9337349397590361,0.842391304347826,166.0
micro avg,0.7469711090400746,0.7428174235403151,0.7448884758364313,2158.0
macro avg,0.723064980414645,0.7226580472332645,0.720232593830986,2158.0
weighted avg,0.7522786879888664,0.7428174235403151,0.7446162795579268,2158.0
