,precision,recall,f1-score,support
GN&C,0.631578947368421,0.8421052631578947,0.7218045112781954,57.0
Cleanliness,0.7058823529411765,0.8181818181818182,0.7578947368421053,44.0
Parameter,0.4968152866242038,0.582089552238806,0.5360824742268041,134.0
Nonconformity,0.7857142857142857,0.44,0.5641025641025641,75.0
Propulsion,0.7352941176470589,0.5102040816326531,0.6024096385542169,98.0
Telecom.,0.8607594936708861,0.53125,0.6570048309178744,128.0
System engineering,0.6707317073170732,0.5238095238095238,0.5882352941176471,105.0
Project Organisation / Documentation,0.5147058823529411,0.4861111111111111,0.5,72.0
Power,0.8284313725490197,0.7612612612612613,0.7934272300469484,222.0
Space Environment,0.8488372093023255,0.7807486631016043,0.8133704735376045,187.0
Materials / EEEs,0.6323529411764706,0.7610619469026548,0.6907630522088354,113.0
Structure & Mechanism,0.5059523809523809,0.7203389830508474,0.5944055944055944,118.0
Quality control,0.7277486910994765,0.6587677725118484,0.6915422885572139,211.0
Thermal,0.7204301075268817,0.881578947368421,0.7928994082840237,76.0
Measurement,0.9128630705394191,0.9734513274336283,0.9421841541755889,226.0
Safety / Risk (Control),0.7555555555555555,0.8031496062992126,0.7786259541984732,127.0
Project Scope,0.6052631578947368,0.5348837209302325,0.5679012345679012,86.0
OBDH,0.7884615384615384,0.9318181818181818,0.8541666666666666,308.0
micro avg,0.7282563462338744,0.7331378299120235,0.7306889352818372,2387.0
macro avg,0.7070765610385472,0.6967117644894276,0.6914900059271255,2387.0
weighted avg,0.7379782060954978,0.7331378299120235,0.7272247085654717,2387.0
