,precision,recall,f1-score,support
Safety / Risk (Control),0.7570093457943925,0.7864077669902912,0.7714285714285715,103.0
Space Environment,0.8045325779036827,0.8765432098765432,0.8389955686853766,324.0
Thermal,0.8333333333333334,0.7291666666666666,0.7777777777777778,96.0
Measurement,0.86,0.8921161825726142,0.8757637474541752,241.0
Propulsion,0.7931034482758621,0.7301587301587301,0.7603305785123967,63.0
Project Scope,0.7207207207207207,0.7619047619047619,0.7407407407407407,105.0
GN&C,0.4805194805194805,0.6607142857142857,0.556390977443609,56.0
Cleanliness,0.5,0.64,0.5614035087719298,25.0
Structure & Mechanism,0.5686274509803921,0.44274809160305345,0.4978540772532189,131.0
System engineering,0.4766355140186916,0.6455696202531646,0.5483870967741935,79.0
Telecom.,0.5036496350364964,0.6388888888888888,0.563265306122449,108.0
OBDH,0.832089552238806,0.6463768115942029,0.7275693311582382,345.0
Nonconformity,0.6041666666666666,0.5370370370370371,0.5686274509803921,54.0
Materials / EEEs,0.550561797752809,0.8305084745762712,0.6621621621621622,59.0
Power,0.8205128205128205,0.7619047619047619,0.7901234567901234,126.0
Project Organisation / Documentation,0.5789473684210527,0.4647887323943662,0.515625,71.0
Quality control,0.8072289156626506,0.8137651821862348,0.8104838709677419,247.0
Parameter,0.6346153846153846,0.4888888888888889,0.5523012552301255,135.0
micro avg,0.7251063829787234,0.7195945945945946,0.7223399745654938,2368.0
macro avg,0.6736807784696245,0.6859715607339312,0.673290582125179,2368.0
weighted avg,0.734466597625708,0.7195945945945946,0.7216905095995945,2368.0
